OG0004000	GO:0005856,GO:0031032,GO:0008092
OG0003525	GO:0000938,GO:0006896,GO:0007041,GO:0019905,GO:0032456,GO:0042147
OG0004238	GO:0003924,GO:0005525
OG0004087	GO:0005737
OG0003460	GO:0005743,GO:0034551,GO:0005515
OG0003295	GO:0003723,GO:0003676
OG0004159	GO:0005515
OG0004410	GO:0005272,GO:0005886,GO:0006814,GO:0015280,GO:0016020,GO:0035725
OG0004166	GO:0016491
OG0003381	GO:0016020,GO:0005739,GO:0007005
OG0003518	GO:0005109,GO:0005125,GO:0005576,GO:0005615,GO:0007275,GO:0016055,GO:0005102,GO:0030182,GO:0045165,GO:0060070
OG0006001	GO:0005525
OG0005123	GO:0005634,GO:0005737,GO:0031398,GO:0043027,GO:0043066,GO:0051726,GO:0061630,GO:0090263
OG0003374	GO:0004930,GO:0007186,GO:0016020,GO:0004888,GO:0007166
OG0003382	GO:0016538
OG0005131	GO:0031965
OG0004181	GO:0015629,GO:0051015
OG0003461	GO:0005385,GO:0006882,GO:0071577,GO:0016020,GO:0030001,GO:0046873,GO:0055085
OG0004260	GO:0003714,GO:0006351
OG0005117	GO:0005765
OG0005210	GO:0009952,GO:0003677,GO:0000981,GO:0006355,GO:0000978,GO:0005634,GO:0006357
OG0004404	GO:0005643,GO:0017056
OG0004325	GO:0004672,GO:0006468,GO:0005524,GO:0004713,GO:0004715,GO:0005515
OG0004246	GO:0007156,GO:0016020,GO:0005509,GO:0045211,GO:0050806,GO:0051965,GO:0009986
OG0003447	GO:0017150,GO:0008033,GO:0050660
OG0003540	GO:0005737,GO:0006355,GO:0003700,GO:0005634,GO:0005667,GO:0046983
OG0005052	GO:0005737
OG0003533	GO:0005524,GO:0006139,GO:0019205
OG0005045	GO:0006891,GO:0017119
OG0004253	GO:0005506,GO:0016705,GO:0020037,GO:0004497
OG0004095	GO:0055085,GO:0006814,GO:0006885,GO:0015385,GO:0006812,GO:0016020,GO:0015297,GO:0015386,GO:0051453,GO:1902600,GO:0071805,GO:0005886,GO:0098719
OG0003375	GO:0004252,GO:0016020
OG0003605	GO:0005515,GO:0008233,GO:0008237
OG0005203	GO:0005102,GO:0030155,GO:0030334,GO:0045995,GO:0009887,GO:0009888,GO:0007155
OG0004167	GO:0005737
OG0005124	GO:0000447,GO:0005730,GO:0030686
OG0005211	GO:0004888,GO:0005216,GO:0016020,GO:0034220,GO:0006811,GO:0005230,GO:0022848,GO:0045211
OG0006010	GO:0009922,GO:0016020,GO:0005789,GO:0019367,GO:0030148,GO:0034625,GO:0034626,GO:0042761
OG0004340	GO:0016020
OG0005125	GO:0061739,GO:0097352,GO:0000045,GO:0005737,GO:0000421,GO:0000422,GO:0019776,GO:0034045,GO:0034274,GO:0034727,GO:0061723
OG0004333	GO:0005763
OG0003376	GO:0005515,GO:0005576
OG0004089	GO:0000056,GO:0005049,GO:0005634,GO:0005737,GO:0006611,GO:0006886,GO:0031267,GO:0000055
OG0005204	GO:0008203,GO:0016042,GO:0016298,GO:0016787,GO:0004771,GO:0004806,GO:0005829,GO:0019433
OG0005053	GO:0005634,GO:0016887,GO:0005524
OG0003613	GO:0047429
OG0003448	GO:0005515,GO:0005524
OG0005132	GO:0034227,GO:0005737
OG0004175	GO:0000055,GO:0005730,GO:0042273
OG0003383	GO:0016787,GO:0004061,GO:0019441
OG0004326	GO:0005634,GO:0005737,GO:0005839,GO:0051603
OG0003534	GO:0001503,GO:0005615,GO:0008083
OG0004254	GO:0006898,GO:0007032,GO:0010008,GO:2000641
OG0004247	GO:0000398,GO:0061632,GO:0071014
OG0004182	GO:0042147,GO:0045335,GO:0003924,GO:0005525,GO:0005764,GO:0005770
OG0003390	GO:0043161,GO:0061136,GO:0070628,GO:0004843,GO:0005515,GO:0016579
OG0003462	GO:0003777,GO:0005524,GO:0007018,GO:0008017,GO:0005515
OG0004168	GO:0000126,GO:0001156,GO:0070898
OG0004319	GO:0047545
OG0005046	GO:0006813,GO:0016020,GO:0005228,GO:0005267,GO:0005886,GO:0015271,GO:0071805
OG0003541	GO:0005747,GO:0006120
OG0004405	GO:0003677,GO:0000981,GO:0006355,GO:0000978,GO:0005634,GO:0006357,GO:0007417,GO:0007420,GO:0030182
OG0005060	GO:0031124,GO:0005634,GO:0006378,GO:0006388,GO:0006396,GO:0051731,GO:0005849
OG0003528	GO:0006891,GO:0006896,GO:0006906,GO:0016192,GO:0012507,GO:0016236,GO:0031201,GO:0031902,GO:0042147,GO:0048280,GO:0016020,GO:0005484,GO:0005794,GO:0006886,GO:0000149,GO:0005789
OG0003535	GO:0009190,GO:0035556,GO:0004016,GO:0005886,GO:0006171,GO:0016849,GO:0007189
OG0003449	GO:0003723,GO:0005655,GO:0008033
OG0006004	GO:0003735,GO:0005762,GO:0006412
OG0005140	GO:0005634,GO:0006468,GO:0007346,GO:0004693,GO:0004672,GO:0005524,GO:0004674
OG0005054	GO:0000398,GO:0005686,GO:0030620
OG0004190	GO:0005634,GO:0006270,GO:0042555,GO:0003678,GO:0003677,GO:0005524,GO:0032508,GO:0000727,GO:1902969,GO:0003697,GO:1990518,GO:0006268,GO:0017116,GO:0006260
OG0004406	GO:0003723,GO:0005730,GO:0030490,GO:0005634
OG0005126	GO:0005747
OG0006011	GO:0032039,GO:0034472
OG0003298	GO:0061630,GO:0004842,GO:0000209,GO:0005737,GO:0005829,GO:0006511,GO:0016567,GO:0043066
OG0003456	GO:0004846,GO:0006144,GO:0005777,GO:0006145,GO:0019628
OG0003614	GO:0016311,GO:0006470
OG0003700	GO:0003824,GO:0004419,GO:0006552,GO:0016833,GO:0046951
OG0005133	GO:0016020,GO:0016310,GO:0017050,GO:0043231,GO:0046512,GO:0046513,GO:0047620,GO:0016301,GO:0001727,GO:0001729,GO:0004143,GO:0005737,GO:0005739,GO:0006665
OG0004248	GO:0009653
OG0003607	GO:0005515,GO:0005634,GO:0043130,GO:0043161
OG0003384	GO:0003712,GO:0003713,GO:0003714,GO:0005634,GO:0006355,GO:0016605,GO:0050681,GO:0042393
OG0005212	GO:0005515,GO:0005739,GO:0005829,GO:0006626,GO:0031072
OG0004413	GO:0005515
OG0005119	GO:0008270,GO:0000785,GO:0003712,GO:0006357,GO:0016925,GO:0030374,GO:0061665
OG0004334	GO:0004843,GO:0016579,GO:0005634,GO:0005829,GO:0010506,GO:0030330
OG0005047	GO:0005975,GO:0016301,GO:0016773,GO:0005739,GO:0006071,GO:0006641,GO:0016310,GO:0046167
OG0003377	GO:0006556,GO:0004478,GO:0005524
OG0003542	GO:0004582,GO:0005789,GO:0006488,GO:0006506,GO:0035269
OG0004327	GO:0050220,GO:0005739
OG0004183	GO:0052689,GO:0055088,GO:0003824,GO:0005739,GO:0005811,GO:0006654,GO:0042171
OG0004176	GO:0005524,GO:0003724,GO:0003676
OG0004420	GO:0031267,GO:0003677,GO:0008270,GO:0005085,GO:0005829,GO:0016192,GO:0030139
OG0005055	GO:0004672,GO:0005524,GO:0006468
OG0004098	GO:0005634,GO:0006325
OG0003615	GO:0005515,GO:0015347,GO:0016020,GO:0016323,GO:0043252,GO:0055085
OG0005213	GO:0005794
OG0003385	GO:0016746,GO:0003841,GO:0005783,GO:0006654,GO:0008654,GO:0016020
OG0005220	GO:0000306,GO:0006661,GO:0010008,GO:0070772
OG0005048	GO:0000122,GO:0005096,GO:0005829,GO:0030511,GO:1904263
OG0004184	GO:0005509,GO:0005515
OG0003378	GO:0055085,GO:0006814,GO:0006885,GO:0015385,GO:0006812,GO:0016020,GO:0015297,GO:0051453,GO:0071805,GO:1902600,GO:0015386
OG0004414	GO:0000977,GO:0000978,GO:0000981,GO:0005634,GO:0006357
OG0005127	GO:0007165,GO:0005096,GO:0005737,GO:0007264,GO:2001136
OG0004500	GO:0005509,GO:0005793,GO:0070062,GO:0005975
OG0005141	GO:0003713,GO:0005634,GO:0008195,GO:0009062,GO:0019432,GO:0032869,GO:0044255,GO:0045944
OG0003608	GO:0005085,GO:0007264,GO:0043547
OG0005062	GO:0003723,GO:0003724,GO:0005524,GO:0005634,GO:0005829,GO:0003676
OG0004191	GO:0043005
OG0003299	GO:0005515,GO:0000226,GO:0021952,GO:1990535
OG0004249	GO:0005938,GO:0035317
OG0003543	GO:0006470,GO:0004725,GO:0016311,GO:0005856
OG0003701	GO:0006352,GO:0003677
OG0004328	GO:0000978,GO:0000981,GO:0006357
OG0003536	GO:0016020,GO:1902936
OG0003464	GO:0000139,GO:0005789,GO:0036503,GO:0046872,GO:0061630
OG0004421	GO:0016020,GO:1902936
OG0003457	GO:0051016,GO:0008290,GO:0005737,GO:0030036,GO:0003779,GO:0000902,GO:0010591,GO:0051015,GO:0051490
OG0004335	GO:0016459
OG0003392	GO:0005515,GO:0003755
OG0005134	GO:0005737,GO:0007165,GO:0035591
OG0004501	GO:0005096,GO:0048205
OG0004343	GO:0016020,GO:0016772,GO:0004605,GO:0005789
OG0003386	GO:0006357,GO:0005634,GO:0008270,GO:0000978,GO:0001228
OG0004271	GO:0016311,GO:0046872,GO:0004438,GO:0005737,GO:0046856,GO:0106018
OG0003609	GO:0005737,GO:0007411,GO:0016533,GO:0019901,GO:0030426,GO:0061575
OG0004408	GO:0005829,GO:0043023,GO:0061630,GO:0072344,GO:1990112,GO:1990116
OG0003472	GO:0043020,GO:0005509,GO:0016491,GO:0005886,GO:0006952,GO:0016175,GO:0042554
OG0003616	GO:0016323,GO:0043252,GO:0055085,GO:0022857,GO:0005515,GO:0016020,GO:0015347
OG0004264	GO:0005634,GO:0006357,GO:0005515
OG0003702	GO:0005739,GO:0006627,GO:0046872,GO:0004222,GO:0006508
OG0003465	GO:0016491
OG0005142	GO:0003333,GO:0005774,GO:0015179,GO:0016020
OG0005207	GO:0000145,GO:0006887,GO:0006893
OG0006006	GO:0003924,GO:0005525,GO:0005765,GO:0008089,GO:0015031
OG0003458	GO:0005245,GO:0005891,GO:0070588,GO:0005515
OG0006020	GO:0015918,GO:0032934,GO:0032367
OG0004350	GO:0007165,GO:0001664,GO:0002031,GO:0005737
OG0005049	GO:0005765,GO:0010506,GO:0031902,GO:0035658
OG0005070	GO:0006396,GO:0003723,GO:0005634,GO:0003676
OG0003379	GO:0006890,GO:0016020,GO:0005794
OG0005063	GO:0005085,GO:0005743,GO:0019843,GO:0070131
OG0004185	GO:0005509,GO:0005783,GO:0032469
OG0005221	GO:0006888,GO:0016192,GO:0030008
OG0005128	GO:0031267,GO:0006886,GO:0005635,GO:0005829,GO:0006606
OG0004099	GO:0004089,GO:0008270,GO:0005737
OG0003630	GO:0005515
OG0004186	GO:0006629,GO:0008081
OG0003473	GO:0003677,GO:0000785,GO:0005515
OG0003617	GO:0008270,GO:0004843,GO:0016579,GO:0000245,GO:0006397
OG0005143	GO:0005515
OG0005071	GO:0016757
OG0006100	GO:0003924,GO:0005525,GO:0003746,GO:0006414
OG0003545	GO:0004222,GO:0005524,GO:0006508,GO:0004176,GO:0005743,GO:0016020,GO:0006515,GO:0007005,GO:0016887
OG0004193	GO:0002953,GO:0005737
OG0004344	GO:0035091,GO:0045022,GO:0005769,GO:0005770,GO:0006622,GO:0008333
OG0003387	GO:0008061,GO:0005576
OG0003624	GO:0005739
OG0003710	GO:0005524,GO:0006468,GO:0004672,GO:0005515,GO:0035556,GO:0004713
OG0005208	GO:0003677,GO:0000978,GO:0003700,GO:0005634,GO:0006357,GO:0009952,GO:0009954,GO:0000981,GO:0006355
OG0004423	GO:0012505,GO:0140284
OG0006007	GO:0005769,GO:0016020
OG0004272	GO:0004930,GO:0007186,GO:0016020
OG0003480	GO:0000981,GO:0005634,GO:0006357
OG0003459	GO:0005515,GO:0005634,GO:0006357
OG0004502	GO:0006412,GO:0003735,GO:0005840,GO:0003723,GO:0005763,GO:0032543
OG0004409	GO:0016020
OG0005215	GO:0005272,GO:0006814,GO:0016020,GO:0035725,GO:0005886,GO:0015280
OG0005064	GO:0004185,GO:0006508
OG0003552	GO:0000971,GO:0003972,GO:0005634,GO:0006396,GO:0008452,GO:0072669,GO:0006388,GO:0170057
OG0005129	GO:0005543,GO:0005768,GO:0005886,GO:0006897,GO:0030125,GO:0030276
OG0003466	GO:0097320,GO:0005515,GO:0005543,GO:0005737,GO:0005768,GO:0005886,GO:0007010,GO:0030100
OG0003703	GO:0016020,GO:0019829,GO:0055085,GO:0140358,GO:0000166,GO:0005215,GO:0005524,GO:0016887,GO:0005789,GO:0006874,GO:0015662
OG0005222	GO:0016020,GO:0005886,GO:0006865,GO:0035725,GO:0071705
OG0005150	GO:0003756,GO:0005783,GO:0006457,GO:0034976
OG0004258	GO:0005515
OG0005057	GO:0005515
OG0005136	GO:0005515,GO:0005783,GO:0042264,GO:0062101,GO:0018193
OG0004337	GO:0004725,GO:0006470,GO:0016311,GO:0004726,GO:0005634,GO:0005737,GO:0019901,GO:0035335,GO:0046426,GO:0070373
OG0004179	GO:0003779,GO:0003785,GO:0005938,GO:0042989
OG0003631	GO:0000981,GO:0005634,GO:0006357
OG0003467	GO:0006366,GO:0005669,GO:0046982
OG0004431	GO:0009966,GO:0016020,GO:0005829,GO:0040037,GO:0043407,GO:0046580,GO:0048513,GO:0007275
OG0005058	GO:0006906,GO:0012505,GO:0031201,GO:0048278,GO:0016020,GO:0005484,GO:0006886,GO:0016192,GO:0000149,GO:0005886,GO:0006887
OG0003474	GO:0005634,GO:0007275,GO:0003677,GO:0000981,GO:0006355,GO:0000978,GO:0006357,GO:0030182
OG0006022	GO:0005515,GO:0005794
OG0004352	GO:0005615,GO:0031012
OG0004503	GO:0005515
OG0005151	GO:0016579,GO:0004843,GO:0005509,GO:0005794
OG0004259	GO:0006888,GO:0090158
OG0004424	GO:0016020,GO:0000822,GO:0005737,GO:0005794,GO:0005886,GO:0006817,GO:0015114,GO:0016036
OG0005144	GO:0005604,GO:0007411,GO:0009887,GO:0009888
OG0003711	GO:0007169,GO:0007275,GO:0033674,GO:0043235,GO:0005524,GO:0004672,GO:0006468,GO:0004714,GO:0005886
OG0006101	GO:0005515,GO:0005739,GO:0007178,GO:0045087
OG0004187	GO:0005737,GO:0005515
OG0005209	GO:0003677,GO:0003700,GO:0006355,GO:0006357,GO:0009952,GO:0000981,GO:0000122,GO:0000978,GO:0005634
OG0003560	GO:0030431,GO:0032222,GO:1903818
OG0003395	GO:0003712,GO:0006355
OG0004417	GO:0005515,GO:0005930,GO:0030992,GO:0036064,GO:0042073
OG0004266	GO:0003723,GO:0006355,GO:0032021,GO:0034244,GO:0003676
OG0003546	GO:0005515,GO:0005886
OG0003618	GO:0006355,GO:0008270,GO:0043565,GO:0003700
OG0005216	GO:0001607,GO:0007186,GO:0016020,GO:0004930,GO:0005886,GO:0007218,GO:0008188
OG0005223	GO:0071951,GO:0009058,GO:0004479,GO:0003824,GO:0005739
OG0005072	GO:0016567,GO:0043022,GO:0061630,GO:0072344
OG0003625	GO:0004252,GO:0006508,GO:0004176,GO:0006515,GO:0009368,GO:0051117
OG0003539	GO:0016671,GO:0016491
OG0005137	GO:0022857,GO:0015232,GO:0016020,GO:0020037,GO:0051184,GO:0097037,GO:0055085
OG0005302	GO:0005634,GO:0006338,GO:0031011
OG0004345	GO:0008270
OG0006015	GO:0038039,GO:0004930,GO:0007186,GO:0016020,GO:0004888,GO:0004965,GO:0007214
OG0003704	GO:0007218,GO:0030141,GO:0030234,GO:0046883
OG0006008	GO:0000350
OG0004194	GO:0008080
OG0005065	GO:0005783,GO:0051131,GO:2000010
OG0005230	GO:0006355,GO:0006357,GO:0003700,GO:0005634,GO:0000978,GO:0000981
OG0004338	GO:0000139,GO:0005789,GO:0006888,GO:0030134
OG0004273	GO:0003924,GO:0005525
OG0004510	GO:0005634
OG0004280	GO:0005737,GO:0005813,GO:0030990,GO:0036064,GO:0060271,GO:0061512,GO:0097546,GO:0097730
OG0005224	GO:0005521,GO:0030473,GO:0031965,GO:0051015
OG0003482	GO:0005515,GO:0007099,GO:0072686
OG0005310	GO:0005548,GO:0015914,GO:0046872,GO:0005737,GO:0008525,GO:0008526,GO:0031210,GO:0035091
OG0004360	GO:0000785,GO:0003712,GO:0005634,GO:0045089,GO:0045944
OG0005217	GO:0000814,GO:0071985,GO:0043328
OG0004418	GO:0000993,GO:0031124
OG0003554	GO:0000338,GO:0008180,GO:0005515,GO:0008233,GO:0008237
OG0004346	GO:0005515,GO:0007165
OG0004281	GO:0005515,GO:0051260
OG0005145	GO:0050998
OG0005080	GO:0016887,GO:0000027,GO:0005634,GO:0005524,GO:0000055,GO:0030687
OG0003640	GO:0004222,GO:0033615,GO:0034982
OG0004274	GO:0051087
OG0006009	GO:0008270,GO:0043565,GO:0003700,GO:0006355,GO:0000122,GO:0000978,GO:0004879,GO:0030154,GO:0045944
OG0003547	GO:0005085,GO:0005829,GO:0006897,GO:0032456,GO:0043231,GO:1901981
OG0003633	GO:0005764,GO:0016790,GO:0043231
OG0003389	GO:0005262,GO:0016020,GO:0070588,GO:0005216,GO:0006811,GO:0055085,GO:0005515,GO:0005886,GO:0015279,GO:0034703,GO:0051480,GO:0070679
OG0004353	GO:0005739,GO:0006552,GO:0008470,GO:0016627,GO:0003995,GO:0050660
OG0003705	GO:0032434,GO:0032436,GO:0080008
OG0003468	GO:0005634,GO:0006408
OG0006030	GO:0003723,GO:0003676
OG0004339	GO:0000930,GO:0016197,GO:0031083,GO:0032418,GO:0043015,GO:0099078
OG0003626	GO:0000079,GO:0019901,GO:0000307,GO:0005634,GO:0016538
OG0006016	GO:0007224,GO:0016020,GO:0022857
OG0004195	GO:0005515,GO:0000139,GO:0005829,GO:0006886,GO:0034066,GO:0042147
OG0005073	GO:0005737,GO:0005096,GO:0005515,GO:0043547
OG0004511	GO:0007009
OG0005303	GO:0005515,GO:0007021,GO:0007023,GO:0043014,GO:0005634,GO:0005737,GO:0005938,GO:0031122,GO:0035371,GO:0051010
OG0005066	GO:0015108,GO:0016020,GO:0055085,GO:0006821,GO:0005765,GO:0043231
OG0005059	GO:0003755,GO:0000413,GO:0071013,GO:0006457
OG0005231	GO:0005739,GO:0032981
OG0004267	GO:0005096,GO:0006886,GO:0090630
OG0003712	GO:0003924,GO:0005525,GO:0043022,GO:0045727,GO:0097177,GO:0005739
OG0006102	GO:0005515,GO:0019005,GO:0031146
OG0003475	GO:0007165,GO:0005515,GO:0005096,GO:0007264
OG0003396	GO:0015276,GO:0016020
OG0003548	GO:0005319,GO:0016020,GO:0005886,GO:0015485,GO:0015918,GO:0030299,GO:0032934,GO:0042632
OG0004361	GO:0000123
OG0004419	GO:0044255
OG0004189	GO:0006275,GO:0006298,GO:0019985,GO:0030337,GO:0003677,GO:0043626,GO:0006272
OG0005139	GO:0005615,GO:0007165
OG0004440	GO:0016020,GO:0005509,GO:0007156,GO:0005886,GO:0007155,GO:0000902,GO:0034332,GO:0005912,GO:0044331,GO:0007043,GO:0045296,GO:0007275,GO:0098609,GO:0008013,GO:0098742,GO:0016339,GO:0016342,GO:0016477
OG0005074	GO:0006511,GO:0031461,GO:0031625
OG0006103	GO:0005634
OG0005067	GO:0006801,GO:0046872,GO:0005507
OG0006031	GO:0030246,GO:0004559,GO:0006013,GO:0000139,GO:0006491,GO:0006517,GO:0005975,GO:0003824
OG0003720	GO:0003899,GO:0006351,GO:0046983,GO:0003677,GO:0001055,GO:0005665,GO:0006366
OG0004354	GO:0030371,GO:0043488,GO:0005515,GO:0003723,GO:0006355,GO:0017148,GO:0000289,GO:0000932,GO:0003729
OG0003634	GO:0005515
OG0003562	GO:0006281,GO:0031297,GO:0043596,GO:0048478,GO:0005524
OG0005304	GO:0005515,GO:0005871,GO:0005930,GO:0007018,GO:0016939,GO:0019894,GO:0035869,GO:0044782
OG0004196	GO:0006351,GO:0003677,GO:0003899,GO:0005666,GO:0005736,GO:0006362,GO:0001054,GO:0006366,GO:0001055,GO:0042797,GO:0001056,GO:0005665
OG0003555	GO:0000978,GO:0001006,GO:0019185,GO:0042795,GO:0042796
OG0005232	GO:0055085,GO:0001508,GO:0005249,GO:0005515,GO:0005251,GO:0006813,GO:0008076,GO:0016020,GO:0051260,GO:0071805,GO:0005216,GO:0006811
OG0004433	GO:0000266,GO:0005741,GO:0006626,GO:0008053
OG0005225	GO:0031267,GO:0043231,GO:0045055
OG0003627	GO:0005737,GO:0097352
OG0003476	GO:0003677,GO:0000981,GO:0006355
OG0003706	GO:0008270,GO:0003676
OG0004275	GO:0016788,GO:0005829,GO:0008296
OG0003641	GO:0007010,GO:0003779,GO:0008154,GO:0051015,GO:0015629,GO:0051014,GO:0051016,GO:0005546,GO:0005737
OG0005146	GO:0016593,GO:0005515
OG0004505	GO:0005515
OG0005160	GO:0005515,GO:0007165
OG0006024	GO:0008237,GO:0004222,GO:0006508,GO:0005886,GO:0006509,GO:0007219
OG0004268	GO:0043022,GO:0005743,GO:0030003
OG0004512	GO:0016020,GO:0005886
OG0005218	GO:0003735,GO:0005840,GO:0006412
OG0004282	GO:0031011,GO:0006338
OG0003469	GO:0003824,GO:0004620,GO:0004767
OG0006017	GO:0003729,GO:0005737,GO:0006398,GO:0051028,GO:0071204,GO:0071207,GO:0003723
OG0003714	GO:0004601,GO:0006979,GO:0020037
OG0005226	GO:0046983,GO:0000978,GO:0000981,GO:0005634,GO:0006357
OG0005154	GO:0008506,GO:0016020
OG0003800	GO:0005634,GO:0005737,GO:0043248
OG0006018	GO:0003723,GO:0003676,GO:0005524,GO:0003724
OG0004283	GO:0004334,GO:0006559,GO:0006572,GO:0009072,GO:1902000,GO:0003824
OG0003484	GO:0004518
OG0005147	GO:0005739,GO:0032981
OG0005233	GO:0005515,GO:0003341,GO:0036158,GO:0036159
OG0003556	GO:0005654,GO:0006401,GO:0032299
OG0003398	GO:0016020,GO:0016765,GO:0000139,GO:0004659,GO:0005783,GO:0009234,GO:0032194,GO:0042371
OG0003707	GO:0009966,GO:0005829,GO:0035303,GO:0051721
OG0004520	GO:0005886,GO:0016020
OG0006025	GO:0030544,GO:0051879,GO:0060548
OG0004434	GO:0005789,GO:0010945,GO:0019915,GO:0008654,GO:0034389
OG0005161	GO:0004022,GO:0005739,GO:0016491,GO:0046872
OG0003642	GO:0007018,GO:0030286,GO:0045505,GO:0051959,GO:0005524,GO:0008569
OG0005068	GO:0006468,GO:0004672,GO:0005524,GO:0004674,GO:0005634,GO:0005737,GO:0005829,GO:0035556,GO:0045719
OG0004513	GO:0000398,GO:0005681
OG0006104	GO:0005615,GO:0005737,GO:0016020,GO:0008237,GO:0008270
OG0004348	GO:0005085,GO:0005737
OG0003477	GO:0005515,GO:0004842,GO:0005737,GO:0051603
OG0004276	GO:0046872
OG0003491	GO:0005515
OG0003549	GO:0004056,GO:0042450,GO:0003824,GO:0005829
OG0004197	GO:0005840,GO:0006412,GO:0003735,GO:0015934,GO:0022625,GO:0070180
OG0003570	GO:0005515,GO:0034464,GO:0036064,GO:0097730,GO:1905515
OG0003628	GO:0070006,GO:0006508
OG0005312	GO:0005515,GO:0005509
OG0004290	GO:0008104,GO:0015031
OG0005240	GO:0008239,GO:0006508,GO:0070008
OG0004506	GO:0030127,GO:0006886,GO:0006888,GO:0008270,GO:0000149,GO:0070971,GO:0090110
OG0004362	GO:0003779,GO:0030036
OG0005082	GO:0005524,GO:0007018,GO:0008017,GO:0003777,GO:0016887,GO:0051256,GO:0005634,GO:0005871,GO:0005874
OG0003721	GO:0004707,GO:0005524,GO:0006468,GO:0004672
OG0003635	GO:0000398,GO:0000956,GO:0003723,GO:0006396
OG0003722	GO:0004791,GO:0005789,GO:0045454
OG0005234	GO:0008233,GO:0004222,GO:0006508,GO:0008237
OG0006105	GO:0009055,GO:0005739,GO:0009063,GO:0033539
OG0005162	GO:0005515
OG0003636	GO:0005515,GO:0001784,GO:0005085,GO:0007264,GO:0033138
OG0003399	GO:0005515,GO:0042254
OG0004514	GO:0005737,GO:0005856,GO:0030866,GO:0051015
OG0003557	GO:0032456,GO:0042742,GO:0045335,GO:0055037,GO:0090382,GO:0003924,GO:0005525,GO:0005802,GO:0006895
OG0003715	GO:0000981,GO:0006355,GO:0003677,GO:0000977,GO:0006357
OG0005155	GO:0016491,GO:0008202,GO:0043231
OG0004507	GO:0005515,GO:0005085,GO:0043547
OG0004435	GO:0005852,GO:0006413,GO:0005515,GO:0003743,GO:0005737
OG0004198	GO:0046872,GO:0005769,GO:0007032,GO:0008333,GO:0035091
OG0004349	GO:0005515,GO:0005782,GO:0005829,GO:0016558,GO:0005053
OG0005241	GO:0005634,GO:0016973
OG0005148	GO:0072686,GO:0090307,GO:0015631,GO:0000226,GO:0000776,GO:0005815,GO:0005876,GO:0005881,GO:0008017,GO:0040001,GO:0045180
OG0003801	GO:0006357,GO:0009790,GO:0009887,GO:0009948,GO:0030154,GO:0000981,GO:0006355,GO:0003677,GO:0000977,GO:0003700,GO:0005634
OG0006026	GO:0006465,GO:0008233,GO:0004252,GO:0016020,GO:0005787
OG0003708	GO:0016020,GO:0016255,GO:0042765
OG0003643	GO:0006414,GO:0070125,GO:0003746,GO:0005515
OG0006040	GO:0005730,GO:0003676
OG0004277	GO:0005515,GO:0016020,GO:0034464,GO:0060271
OG0004428	GO:0004842,GO:0005634,GO:0016567,GO:0036297,GO:0005515
OG0005313	GO:0005216,GO:0016020,GO:0034220,GO:0004888,GO:0006811,GO:0005230,GO:0004890
OG0004521	GO:0005515,GO:0006364,GO:0042254,GO:0000463,GO:0030687,GO:0043021,GO:0070545
OG0003485	GO:0035973,GO:0051697,GO:0008234,GO:0019786,GO:0000045,GO:0000423,GO:0004197,GO:0005737,GO:0006501,GO:0016485,GO:0034727
OG0004363	GO:0006368,GO:0031491,GO:0035101
OG0003478	GO:0003676,GO:0003723,GO:0000380,GO:0000398,GO:0045292,GO:0071011
OG0003564	GO:0005337,GO:0016020,GO:1901642,GO:0005886
OG0006019	GO:0043409,GO:0016311,GO:0006470,GO:0004721,GO:0005737,GO:0005829,GO:0008330,GO:0017017,GO:0033550,GO:0035335
OG0005069	GO:0008289,GO:0005829,GO:0005886,GO:0015248,GO:0016020,GO:0032934,GO:0097038
OG0005083	GO:0003735,GO:0005763
OG0003571	GO:0005769,GO:0005794,GO:0005886,GO:0022890,GO:0072546
OG0004370	GO:0004843,GO:0005634,GO:0005829,GO:0016579
OG0005227	GO:0005762
OG0005076	GO:0004222,GO:0006508,GO:0008237,GO:0005739,GO:0006518,GO:0006627
OG0004356	GO:0043236,GO:0005509,GO:0016020,GO:0016010,GO:0002009,GO:0007411,GO:0016011,GO:0016203,GO:0021675,GO:0042383
OG0005090	GO:0005634
OG0003492	GO:0003924,GO:0005525
OG0005320	GO:0006144,GO:0033971
OG0005321	GO:0016020,GO:0042773,GO:0016491,GO:0051536,GO:0008137,GO:0016651
OG0004292	GO:0000139,GO:0005789,GO:0005886,GO:0016780,GO:0033188,GO:0046513,GO:0047493
OG0006120	GO:0005739,GO:0005975,GO:0016773,GO:0016301
OG0005170	GO:0005515,GO:0006351,GO:0005634
OG0005242	GO:0006468,GO:0031267,GO:0000281,GO:0048598,GO:0004674,GO:0072518,GO:0005737,GO:1901888,GO:0005856,GO:0004672,GO:0007266,GO:0005524,GO:0018107,GO:0030866,GO:0031032
OG0005314	GO:0006811,GO:0016020,GO:0004888,GO:0005216,GO:0034220,GO:0004890,GO:0005230
OG0003572	GO:0003724,GO:0003676,GO:0005524
OG0003493	GO:0005794,GO:0007030
OG0005156	GO:0016020
OG0005084	GO:0080122,GO:0005347,GO:0005778,GO:0006810,GO:0015217,GO:0015228,GO:0015230,GO:0016020,GO:0044610,GO:0051724
OG0004508	GO:0003712,GO:0005667,GO:0006357
OG0005091	GO:0005634
OG0003479	GO:0003677,GO:0000981,GO:0006355,GO:0005634,GO:0006357,GO:1990837
OG0004278	GO:0008146,GO:0008467
